datetime,Date,time,Hour,Day
16-02-2015 19:00,16/02/2015,19:00,19,16
16-02-2015 20:00,16/02/2015,20:00,20,16
16-02-2015 21:00,16/02/2015,21:00,21,16
16-02-2015 22:00,16/02/2015,22:00,22,16
16-02-2015 23:00,16/02/2015,23:00,23,16
17-02-2015 00:00,17/02/2015,0:00,0,17
17-02-2015 01:00,17/02/2015,1:00,1,17
17-02-2015 02:00,17/02/2015,2:00,2,17
17-02-2015 03:00,17/02/2015,3:00,3,17
17-02-2015 04:00,17/02/2015,4:00,4,17
17-02-2015 05:00,17/02/2015,5:00,5,17
17-02-2015 06:00,17/02/2015,6:00,6,17
17-02-2015 07:00,17/02/2015,7:00,7,17
17-02-2015 08:00,17/02/2015,8:00,8,17
17-02-2015 09:00,17/02/2015,9:00,9,17
17-02-2015 10:00,17/02/2015,10:00,10,17
17-02-2015 11:00,17/02/2015,11:00,11,17
17-02-2015 12:00,17/02/2015,12:00,12,17
17-02-2015 13:00,17/02/2015,13:00,13,17
17-02-2015 14:00,17/02/2015,14:00,14,17
17-02-2015 15:00,17/02/2015,15:00,15,17
17-02-2015 16:00,17/02/2015,16:00,16,17
17-02-2015 17:00,17/02/2015,17:00,17,17
17-02-2015 18:00,17/02/2015,18:00,18,17
17-02-2015 19:00,17/02/2015,19:00,19,17
17-02-2015 20:00,17/02/2015,20:00,20,17
17-02-2015 21:00,17/02/2015,21:00,21,17
17-02-2015 22:00,17/02/2015,22:00,22,17
17-02-2015 23:00,17/02/2015,23:00,23,17
18-02-2015 00:00,18/02/2015,0:00,0,18
18-02-2015 01:00,18/02/2015,1:00,1,18
18-02-2015 02:00,18/02/2015,2:00,2,18
18-02-2015 03:00,18/02/2015,3:00,3,18
18-02-2015 04:00,18/02/2015,4:00,4,18
18-02-2015 05:00,18/02/2015,5:00,5,18
18-02-2015 06:00,18/02/2015,6:00,6,18
18-02-2015 07:00,18/02/2015,7:00,7,18
18-02-2015 08:00,18/02/2015,8:00,8,18
18-02-2015 09:00,18/02/2015,9:00,9,18
18-02-2015 10:00,18/02/2015,10:00,10,18
18-02-2015 11:00,18/02/2015,11:00,11,18
18-02-2015 12:00,18/02/2015,12:00,12,18
18-02-2015 13:00,18/02/2015,13:00,13,18
18-02-2015 14:00,18/02/2015,14:00,14,18
18-02-2015 15:00,18/02/2015,15:00,15,18
18-02-2015 16:00,18/02/2015,16:00,16,18
18-02-2015 17:00,18/02/2015,17:00,17,18
18-02-2015 18:00,18/02/2015,18:00,18,18
18-02-2015 19:00,18/02/2015,19:00,19,18
18-02-2015 20:00,18/02/2015,20:00,20,18
18-02-2015 21:00,18/02/2015,21:00,21,18
18-02-2015 22:00,18/02/2015,22:00,22,18
18-02-2015 23:00,18/02/2015,23:00,23,18
19-02-2015 00:00,19/02/2015,0:00,0,19
19-02-2015 01:00,19/02/2015,1:00,1,19
19-02-2015 02:00,19/02/2015,2:00,2,19
19-02-2015 03:00,19/02/2015,3:00,3,19
19-02-2015 04:00,19/02/2015,4:00,4,19
19-02-2015 05:00,19/02/2015,5:00,5,19
19-02-2015 06:00,19/02/2015,6:00,6,19
19-02-2015 07:00,19/02/2015,7:00,7,19
19-02-2015 08:00,19/02/2015,8:00,8,19
19-02-2015 09:00,19/02/2015,9:00,9,19
19-02-2015 10:00,19/02/2015,10:00,10,19
19-02-2015 11:00,19/02/2015,11:00,11,19
19-02-2015 12:00,19/02/2015,12:00,12,19
19-02-2015 13:00,19/02/2015,13:00,13,19
19-02-2015 14:00,19/02/2015,14:00,14,19
19-02-2015 15:00,19/02/2015,15:00,15,19
19-02-2015 16:00,19/02/2015,16:00,16,19
19-02-2015 17:00,19/02/2015,17:00,17,19
19-02-2015 18:00,19/02/2015,18:00,18,19
19-02-2015 19:00,19/02/2015,19:00,19,19
19-02-2015 20:00,19/02/2015,20:00,20,19
19-02-2015 21:00,19/02/2015,21:00,21,19
19-02-2015 22:00,19/02/2015,22:00,22,19
19-02-2015 23:00,19/02/2015,23:00,23,19
20-02-2015 00:00,20/02/2015,0:00,0,20
20-02-2015 01:00,20/02/2015,1:00,1,20
20-02-2015 02:00,20/02/2015,2:00,2,20
20-02-2015 03:00,20/02/2015,3:00,3,20
20-02-2015 04:00,20/02/2015,4:00,4,20
20-02-2015 05:00,20/02/2015,5:00,5,20
20-02-2015 06:00,20/02/2015,6:00,6,20
20-02-2015 07:00,20/02/2015,7:00,7,20
20-02-2015 08:00,20/02/2015,8:00,8,20
20-02-2015 09:00,20/02/2015,9:00,9,20
20-02-2015 10:00,20/02/2015,10:00,10,20
20-02-2015 11:00,20/02/2015,11:00,11,20
20-02-2015 12:00,20/02/2015,12:00,12,20
20-02-2015 13:00,20/02/2015,13:00,13,20
20-02-2015 14:00,20/02/2015,14:00,14,20
20-02-2015 15:00,20/02/2015,15:00,15,20
20-02-2015 16:00,20/02/2015,16:00,16,20
20-02-2015 17:00,20/02/2015,17:00,17,20
20-02-2015 18:00,20/02/2015,18:00,18,20
20-02-2015 19:00,20/02/2015,19:00,19,20
20-02-2015 20:00,20/02/2015,20:00,20,20
20-02-2015 21:00,20/02/2015,21:00,21,20
20-02-2015 22:00,20/02/2015,22:00,22,20
20-02-2015 23:00,20/02/2015,23:00,23,20
21-02-2015 00:00,21/02/2015,0:00,0,21
21-02-2015 01:00,21/02/2015,1:00,1,21
21-02-2015 02:00,21/02/2015,2:00,2,21
21-02-2015 03:00,21/02/2015,3:00,3,21
21-02-2015 04:00,21/02/2015,4:00,4,21
21-02-2015 05:00,21/02/2015,5:00,5,21
21-02-2015 06:00,21/02/2015,6:00,6,21
21-02-2015 07:00,21/02/2015,7:00,7,21
21-02-2015 08:00,21/02/2015,8:00,8,21
21-02-2015 09:00,21/02/2015,9:00,9,21
21-02-2015 10:00,21/02/2015,10:00,10,21
21-02-2015 11:00,21/02/2015,11:00,11,21
21-02-2015 12:00,21/02/2015,12:00,12,21
21-02-2015 13:00,21/02/2015,13:00,13,21
21-02-2015 14:00,21/02/2015,14:00,14,21
21-02-2015 15:00,21/02/2015,15:00,15,21
21-02-2015 16:00,21/02/2015,16:00,16,21
21-02-2015 17:00,21/02/2015,17:00,17,21
21-02-2015 18:00,21/02/2015,18:00,18,21
21-02-2015 19:00,21/02/2015,19:00,19,21
21-02-2015 20:00,21/02/2015,20:00,20,21
21-02-2015 21:00,21/02/2015,21:00,21,21
21-02-2015 22:00,21/02/2015,22:00,22,21
21-02-2015 23:00,21/02/2015,23:00,23,21
22-02-2015 00:00,22/02/2015,0:00,0,22
22-02-2015 01:00,22/02/2015,1:00,1,22
22-02-2015 02:00,22/02/2015,2:00,2,22
22-02-2015 03:00,22/02/2015,3:00,3,22
22-02-2015 04:00,22/02/2015,4:00,4,22
22-02-2015 05:00,22/02/2015,5:00,5,22
22-02-2015 06:00,22/02/2015,6:00,6,22
22-02-2015 07:00,22/02/2015,7:00,7,22
22-02-2015 08:00,22/02/2015,8:00,8,22
22-02-2015 09:00,22/02/2015,9:00,9,22
22-02-2015 10:00,22/02/2015,10:00,10,22
22-02-2015 11:00,22/02/2015,11:00,11,22
22-02-2015 12:00,22/02/2015,12:00,12,22
22-02-2015 13:00,22/02/2015,13:00,13,22
22-02-2015 14:00,22/02/2015,14:00,14,22
22-02-2015 15:00,22/02/2015,15:00,15,22
22-02-2015 16:00,22/02/2015,16:00,16,22
22-02-2015 17:00,22/02/2015,17:00,17,22
22-02-2015 18:00,22/02/2015,18:00,18,22
22-02-2015 19:00,22/02/2015,19:00,19,22
22-02-2015 20:00,22/02/2015,20:00,20,22
22-02-2015 21:00,22/02/2015,21:00,21,22
22-02-2015 22:00,22/02/2015,22:00,22,22
22-02-2015 23:00,22/02/2015,23:00,23,22
23-02-2015 00:00,23/02/2015,0:00,0,23
23-02-2015 01:00,23/02/2015,1:00,1,23
23-02-2015 02:00,23/02/2015,2:00,2,23
23-02-2015 03:00,23/02/2015,3:00,3,23
23-02-2015 04:00,23/02/2015,4:00,4,23
23-02-2015 05:00,23/02/2015,5:00,5,23
23-02-2015 06:00,23/02/2015,6:00,6,23
23-02-2015 07:00,23/02/2015,7:00,7,23
23-02-2015 08:00,23/02/2015,8:00,8,23
23-02-2015 09:00,23/02/2015,9:00,9,23
23-02-2015 10:00,23/02/2015,10:00,10,23
23-02-2015 11:00,23/02/2015,11:00,11,23
23-02-2015 12:00,23/02/2015,12:00,12,23
23-02-2015 13:00,23/02/2015,13:00,13,23
23-02-2015 14:00,23/02/2015,14:00,14,23
23-02-2015 15:00,23/02/2015,15:00,15,23
23-02-2015 16:00,23/02/2015,16:00,16,23
23-02-2015 17:00,23/02/2015,17:00,17,23
23-02-2015 18:00,23/02/2015,18:00,18,23
23-02-2015 19:00,23/02/2015,19:00,19,23
23-02-2015 20:00,23/02/2015,20:00,20,23
23-02-2015 21:00,23/02/2015,21:00,21,23
23-02-2015 22:00,23/02/2015,22:00,22,23
23-02-2015 23:00,23/02/2015,23:00,23,23
24-02-2015 00:00,24/02/2015,0:00,0,24
24-02-2015 01:00,24/02/2015,1:00,1,24
24-02-2015 02:00,24/02/2015,2:00,2,24
24-02-2015 03:00,24/02/2015,3:00,3,24
24-02-2015 04:00,24/02/2015,4:00,4,24
24-02-2015 05:00,24/02/2015,5:00,5,24
24-02-2015 06:00,24/02/2015,6:00,6,24
24-02-2015 07:00,24/02/2015,7:00,7,24
24-02-2015 08:00,24/02/2015,8:00,8,24
24-02-2015 09:00,24/02/2015,9:00,9,24
24-02-2015 10:00,24/02/2015,10:00,10,24
24-02-2015 11:00,24/02/2015,11:00,11,24
24-02-2015 12:00,24/02/2015,12:00,12,24
24-02-2015 13:00,24/02/2015,13:00,13,24
24-02-2015 14:00,24/02/2015,14:00,14,24
24-02-2015 15:00,24/02/2015,15:00,15,24
24-02-2015 16:00,24/02/2015,16:00,16,24
24-02-2015 17:00,24/02/2015,17:00,17,24
24-02-2015 18:00,24/02/2015,18:00,18,24
24-02-2015 19:00,24/02/2015,19:00,19,24
24-02-2015 20:00,24/02/2015,20:00,20,24
24-02-2015 21:00,24/02/2015,21:00,21,24
24-02-2015 22:00,24/02/2015,22:00,22,24
24-02-2015 23:00,24/02/2015,23:00,23,24
25-02-2015 00:00,25/02/2015,0:00,0,25
25-02-2015 01:00,25/02/2015,1:00,1,25
25-02-2015 02:00,25/02/2015,2:00,2,25
25-02-2015 03:00,25/02/2015,3:00,3,25
25-02-2015 04:00,25/02/2015,4:00,4,25
25-02-2015 05:00,25/02/2015,5:00,5,25
25-02-2015 06:00,25/02/2015,6:00,6,25
25-02-2015 07:00,25/02/2015,7:00,7,25
25-02-2015 08:00,25/02/2015,8:00,8,25
25-02-2015 09:00,25/02/2015,9:00,9,25
25-02-2015 10:00,25/02/2015,10:00,10,25
25-02-2015 11:00,25/02/2015,11:00,11,25
25-02-2015 12:00,25/02/2015,12:00,12,25
25-02-2015 13:00,25/02/2015,13:00,13,25
25-02-2015 14:00,25/02/2015,14:00,14,25
25-02-2015 15:00,25/02/2015,15:00,15,25
25-02-2015 16:00,25/02/2015,16:00,16,25
25-02-2015 17:00,25/02/2015,17:00,17,25
25-02-2015 18:00,25/02/2015,18:00,18,25
25-02-2015 19:00,25/02/2015,19:00,19,25
25-02-2015 20:00,25/02/2015,20:00,20,25
25-02-2015 21:00,25/02/2015,21:00,21,25
25-02-2015 22:00,25/02/2015,22:00,22,25
25-02-2015 23:00,25/02/2015,23:00,23,25
26-02-2015 00:00,26/02/2015,0:00,0,26
26-02-2015 01:00,26/02/2015,1:00,1,26
26-02-2015 02:00,26/02/2015,2:00,2,26
26-02-2015 03:00,26/02/2015,3:00,3,26
26-02-2015 04:00,26/02/2015,4:00,4,26
26-02-2015 05:00,26/02/2015,5:00,5,26
26-02-2015 06:00,26/02/2015,6:00,6,26
26-02-2015 07:00,26/02/2015,7:00,7,26
26-02-2015 08:00,26/02/2015,8:00,8,26
26-02-2015 09:00,26/02/2015,9:00,9,26
26-02-2015 10:00,26/02/2015,10:00,10,26
26-02-2015 11:00,26/02/2015,11:00,11,26
26-02-2015 12:00,26/02/2015,12:00,12,26
26-02-2015 13:00,26/02/2015,13:00,13,26
26-02-2015 14:00,26/02/2015,14:00,14,26
26-02-2015 15:00,26/02/2015,15:00,15,26
26-02-2015 16:00,26/02/2015,16:00,16,26
26-02-2015 17:00,26/02/2015,17:00,17,26
26-02-2015 18:00,26/02/2015,18:00,18,26
26-02-2015 19:00,26/02/2015,19:00,19,26
26-02-2015 20:00,26/02/2015,20:00,20,26
26-02-2015 21:00,26/02/2015,21:00,21,26
26-02-2015 22:00,26/02/2015,22:00,22,26
26-02-2015 23:00,26/02/2015,23:00,23,26
27-02-2015 00:00,27/02/2015,0:00,0,27
27-02-2015 01:00,27/02/2015,1:00,1,27
27-02-2015 02:00,27/02/2015,2:00,2,27
27-02-2015 03:00,27/02/2015,3:00,3,27
27-02-2015 04:00,27/02/2015,4:00,4,27
27-02-2015 05:00,27/02/2015,5:00,5,27
27-02-2015 06:00,27/02/2015,6:00,6,27
27-02-2015 07:00,27/02/2015,7:00,7,27
27-02-2015 08:00,27/02/2015,8:00,8,27
27-02-2015 09:00,27/02/2015,9:00,9,27
27-02-2015 10:00,27/02/2015,10:00,10,27
27-02-2015 11:00,27/02/2015,11:00,11,27
27-02-2015 12:00,27/02/2015,12:00,12,27
27-02-2015 13:00,27/02/2015,13:00,13,27
27-02-2015 14:00,27/02/2015,14:00,14,27
27-02-2015 15:00,27/02/2015,15:00,15,27
27-02-2015 16:00,27/02/2015,16:00,16,27
27-02-2015 17:00,27/02/2015,17:00,17,27
27-02-2015 18:00,27/02/2015,18:00,18,27
27-02-2015 19:00,27/02/2015,19:00,19,27
27-02-2015 20:00,27/02/2015,20:00,20,27
27-02-2015 21:00,27/02/2015,21:00,21,27
27-02-2015 22:00,27/02/2015,22:00,22,27
27-02-2015 23:00,27/02/2015,23:00,23,27
28-02-2015 00:00,28/02/2015,0:00,0,28
28-02-2015 01:00,28/02/2015,1:00,1,28
28-02-2015 02:00,28/02/2015,2:00,2,28
28-02-2015 03:00,28/02/2015,3:00,3,28
28-02-2015 04:00,28/02/2015,4:00,4,28
28-02-2015 05:00,28/02/2015,5:00,5,28
28-02-2015 06:00,28/02/2015,6:00,6,28
28-02-2015 07:00,28/02/2015,7:00,7,28
28-02-2015 08:00,28/02/2015,8:00,8,28
28-02-2015 09:00,28/02/2015,9:00,9,28
28-02-2015 10:00,28/02/2015,10:00,10,28
28-02-2015 11:00,28/02/2015,11:00,11,28
28-02-2015 12:00,28/02/2015,12:00,12,28
28-02-2015 13:00,28/02/2015,13:00,13,28
28-02-2015 14:00,28/02/2015,14:00,14,28
28-02-2015 15:00,28/02/2015,15:00,15,28
28-02-2015 16:00,28/02/2015,16:00,16,28
28-02-2015 17:00,28/02/2015,17:00,17,28
28-02-2015 18:00,28/02/2015,18:00,18,28
28-02-2015 19:00,28/02/2015,19:00,19,28
28-02-2015 20:00,28/02/2015,20:00,20,28
28-02-2015 21:00,28/02/2015,21:00,21,28
28-02-2015 22:00,28/02/2015,22:00,22,28
28-02-2015 23:00,28/02/2015,23:00,23,28
01-03-2015 00:00,01/03/2015,0:00,0,01
01-03-2015 01:00,01/03/2015,1:00,1,01
01-03-2015 02:00,01/03/2015,2:00,2,01
01-03-2015 03:00,01/03/2015,3:00,3,01
01-03-2015 04:00,01/03/2015,4:00,4,01
01-03-2015 05:00,01/03/2015,5:00,5,01
01-03-2015 06:00,01/03/2015,6:00,6,01
01-03-2015 07:00,01/03/2015,7:00,7,01
01-03-2015 08:00,01/03/2015,8:00,8,01
01-03-2015 09:00,01/03/2015,9:00,9,01
01-03-2015 10:00,01/03/2015,10:00,10,01
01-03-2015 11:00,01/03/2015,11:00,11,01
01-03-2015 12:00,01/03/2015,12:00,12,01
01-03-2015 13:00,01/03/2015,13:00,13,01
01-03-2015 14:00,01/03/2015,14:00,14,01
01-03-2015 15:00,01/03/2015,15:00,15,01
01-03-2015 16:00,01/03/2015,16:00,16,01
01-03-2015 17:00,01/03/2015,17:00,17,01
01-03-2015 18:00,01/03/2015,18:00,18,01
01-03-2015 19:00,01/03/2015,19:00,19,01
01-03-2015 20:00,01/03/2015,20:00,20,01
01-03-2015 21:00,01/03/2015,21:00,21,01
01-03-2015 22:00,01/03/2015,22:00,22,01
01-03-2015 23:00,01/03/2015,23:00,23,01
02-03-2015 00:00,02/03/2015,0:00,0,02
02-03-2015 01:00,02/03/2015,1:00,1,02
02-03-2015 02:00,02/03/2015,2:00,2,02
02-03-2015 03:00,02/03/2015,3:00,3,02
02-03-2015 04:00,02/03/2015,4:00,4,02
02-03-2015 05:00,02/03/2015,5:00,5,02
02-03-2015 06:00,02/03/2015,6:00,6,02
02-03-2015 07:00,02/03/2015,7:00,7,02
02-03-2015 08:00,02/03/2015,8:00,8,02
02-03-2015 09:00,02/03/2015,9:00,9,02
02-03-2015 10:00,02/03/2015,10:00,10,02
02-03-2015 11:00,02/03/2015,11:00,11,02
02-03-2015 12:00,02/03/2015,12:00,12,02
02-03-2015 13:00,02/03/2015,13:00,13,02
02-03-2015 14:00,02/03/2015,14:00,14,02
02-03-2015 15:00,02/03/2015,15:00,15,02
02-03-2015 16:00,02/03/2015,16:00,16,02
02-03-2015 17:00,02/03/2015,17:00,17,02
02-03-2015 18:00,02/03/2015,18:00,18,02
02-03-2015 19:00,02/03/2015,19:00,19,02
02-03-2015 20:00,02/03/2015,20:00,20,02
02-03-2015 21:00,02/03/2015,21:00,21,02
02-03-2015 22:00,02/03/2015,22:00,22,02
02-03-2015 23:00,02/03/2015,23:00,23,02
03-03-2015 00:00,03/03/2015,0:00,0,03
03-03-2015 01:00,03/03/2015,1:00,1,03
03-03-2015 02:00,03/03/2015,2:00,2,03
03-03-2015 03:00,03/03/2015,3:00,3,03
03-03-2015 04:00,03/03/2015,4:00,4,03
03-03-2015 05:00,03/03/2015,5:00,5,03
03-03-2015 06:00,03/03/2015,6:00,6,03
03-03-2015 07:00,03/03/2015,7:00,7,03
03-03-2015 08:00,03/03/2015,8:00,8,03
03-03-2015 09:00,03/03/2015,9:00,9,03
03-03-2015 10:00,03/03/2015,10:00,10,03
03-03-2015 11:00,03/03/2015,11:00,11,03
03-03-2015 12:00,03/03/2015,12:00,12,03
03-03-2015 13:00,03/03/2015,13:00,13,03
03-03-2015 14:00,03/03/2015,14:00,14,03
03-03-2015 15:00,03/03/2015,15:00,15,03
03-03-2015 16:00,03/03/2015,16:00,16,03
03-03-2015 17:00,03/03/2015,17:00,17,03
03-03-2015 18:00,03/03/2015,18:00,18,03
03-03-2015 19:00,03/03/2015,19:00,19,03
03-03-2015 20:00,03/03/2015,20:00,20,03
03-03-2015 21:00,03/03/2015,21:00,21,03
03-03-2015 22:00,03/03/2015,22:00,22,03
03-03-2015 23:00,03/03/2015,23:00,23,03
04-03-2015 00:00,04/03/2015,0:00,0,04
04-03-2015 01:00,04/03/2015,1:00,1,04
04-03-2015 02:00,04/03/2015,2:00,2,04
04-03-2015 03:00,04/03/2015,3:00,3,04
04-03-2015 04:00,04/03/2015,4:00,4,04
04-03-2015 05:00,04/03/2015,5:00,5,04
04-03-2015 06:00,04/03/2015,6:00,6,04
04-03-2015 07:00,04/03/2015,7:00,7,04
04-03-2015 08:00,04/03/2015,8:00,8,04
04-03-2015 09:00,04/03/2015,9:00,9,04
04-03-2015 10:00,04/03/2015,10:00,10,04
04-03-2015 11:00,04/03/2015,11:00,11,04
04-03-2015 12:00,04/03/2015,12:00,12,04
04-03-2015 13:00,04/03/2015,13:00,13,04
04-03-2015 14:00,04/03/2015,14:00,14,04
04-03-2015 15:00,04/03/2015,15:00,15,04
04-03-2015 16:00,04/03/2015,16:00,16,04
04-03-2015 17:00,04/03/2015,17:00,17,04
04-03-2015 18:00,04/03/2015,18:00,18,04
04-03-2015 19:00,04/03/2015,19:00,19,04
04-03-2015 20:00,04/03/2015,20:00,20,04
04-03-2015 21:00,04/03/2015,21:00,21,04
04-03-2015 22:00,04/03/2015,22:00,22,04
04-03-2015 23:00,04/03/2015,23:00,23,04
05-03-2015 00:00,05/03/2015,0:00,0,05
05-03-2015 01:00,05/03/2015,1:00,1,05
05-03-2015 02:00,05/03/2015,2:00,2,05
05-03-2015 03:00,05/03/2015,3:00,3,05
05-03-2015 04:00,05/03/2015,4:00,4,05
05-03-2015 05:00,05/03/2015,5:00,5,05
05-03-2015 06:00,05/03/2015,6:00,6,05
05-03-2015 07:00,05/03/2015,7:00,7,05
05-03-2015 08:00,05/03/2015,8:00,8,05
05-03-2015 09:00,05/03/2015,9:00,9,05
05-03-2015 10:00,05/03/2015,10:00,10,05
05-03-2015 11:00,05/03/2015,11:00,11,05
05-03-2015 12:00,05/03/2015,12:00,12,05
05-03-2015 13:00,05/03/2015,13:00,13,05
05-03-2015 14:00,05/03/2015,14:00,14,05
05-03-2015 15:00,05/03/2015,15:00,15,05
05-03-2015 16:00,05/03/2015,16:00,16,05
05-03-2015 17:00,05/03/2015,17:00,17,05
05-03-2015 18:00,05/03/2015,18:00,18,05
05-03-2015 19:00,05/03/2015,19:00,19,05
05-03-2015 20:00,05/03/2015,20:00,20,05
05-03-2015 21:00,05/03/2015,21:00,21,05
05-03-2015 22:00,05/03/2015,22:00,22,05
05-03-2015 23:00,05/03/2015,23:00,23,05
06-03-2015 00:00,06/03/2015,0:00,0,06
06-03-2015 01:00,06/03/2015,1:00,1,06
06-03-2015 02:00,06/03/2015,2:00,2,06
06-03-2015 03:00,06/03/2015,3:00,3,06
06-03-2015 04:00,06/03/2015,4:00,4,06
06-03-2015 05:00,06/03/2015,5:00,5,06
06-03-2015 06:00,06/03/2015,6:00,6,06
06-03-2015 07:00,06/03/2015,7:00,7,06
06-03-2015 08:00,06/03/2015,8:00,8,06
06-03-2015 09:00,06/03/2015,9:00,9,06
06-03-2015 10:00,06/03/2015,10:00,10,06
06-03-2015 11:00,06/03/2015,11:00,11,06
06-03-2015 12:00,06/03/2015,12:00,12,06
06-03-2015 13:00,06/03/2015,13:00,13,06
06-03-2015 14:00,06/03/2015,14:00,14,06
06-03-2015 15:00,06/03/2015,15:00,15,06
06-03-2015 16:00,06/03/2015,16:00,16,06
06-03-2015 17:00,06/03/2015,17:00,17,06
06-03-2015 18:00,06/03/2015,18:00,18,06
06-03-2015 19:00,06/03/2015,19:00,19,06
06-03-2015 20:00,06/03/2015,20:00,20,06
06-03-2015 21:00,06/03/2015,21:00,21,06
06-03-2015 22:00,06/03/2015,22:00,22,06
06-03-2015 23:00,06/03/2015,23:00,23,06
07-03-2015 00:00,07/03/2015,0:00,0,07
07-03-2015 01:00,07/03/2015,1:00,1,07
07-03-2015 02:00,07/03/2015,2:00,2,07
07-03-2015 03:00,07/03/2015,3:00,3,07
07-03-2015 04:00,07/03/2015,4:00,4,07
07-03-2015 05:00,07/03/2015,5:00,5,07
07-03-2015 06:00,07/03/2015,6:00,6,07
07-03-2015 07:00,07/03/2015,7:00,7,07
07-03-2015 08:00,07/03/2015,8:00,8,07
07-03-2015 09:00,07/03/2015,9:00,9,07
07-03-2015 10:00,07/03/2015,10:00,10,07
07-03-2015 11:00,07/03/2015,11:00,11,07
07-03-2015 12:00,07/03/2015,12:00,12,07
07-03-2015 13:00,07/03/2015,13:00,13,07
07-03-2015 14:00,07/03/2015,14:00,14,07
07-03-2015 15:00,07/03/2015,15:00,15,07
07-03-2015 16:00,07/03/2015,16:00,16,07
07-03-2015 17:00,07/03/2015,17:00,17,07
07-03-2015 18:00,07/03/2015,18:00,18,07
07-03-2015 19:00,07/03/2015,19:00,19,07
07-03-2015 20:00,07/03/2015,20:00,20,07
07-03-2015 21:00,07/03/2015,21:00,21,07
07-03-2015 22:00,07/03/2015,22:00,22,07
07-03-2015 23:00,07/03/2015,23:00,23,07
08-03-2015 00:00,08/03/2015,0:00,0,08
08-03-2015 01:00,08/03/2015,1:00,1,08
08-03-2015 02:00,08/03/2015,2:00,2,08
08-03-2015 03:00,08/03/2015,3:00,3,08
08-03-2015 04:00,08/03/2015,4:00,4,08
08-03-2015 05:00,08/03/2015,5:00,5,08
08-03-2015 06:00,08/03/2015,6:00,6,08
08-03-2015 07:00,08/03/2015,7:00,7,08
08-03-2015 08:00,08/03/2015,8:00,8,08
08-03-2015 09:00,08/03/2015,9:00,9,08
08-03-2015 10:00,08/03/2015,10:00,10,08
08-03-2015 11:00,08/03/2015,11:00,11,08
08-03-2015 12:00,08/03/2015,12:00,12,08
08-03-2015 13:00,08/03/2015,13:00,13,08
08-03-2015 14:00,08/03/2015,14:00,14,08
08-03-2015 15:00,08/03/2015,15:00,15,08
08-03-2015 16:00,08/03/2015,16:00,16,08
08-03-2015 17:00,08/03/2015,17:00,17,08
08-03-2015 18:00,08/03/2015,18:00,18,08
08-03-2015 19:00,08/03/2015,19:00,19,08
08-03-2015 20:00,08/03/2015,20:00,20,08
08-03-2015 21:00,08/03/2015,21:00,21,08
08-03-2015 22:00,08/03/2015,22:00,22,08
08-03-2015 23:00,08/03/2015,23:00,23,08
09-03-2015 00:00,09/03/2015,0:00,0,09
09-03-2015 01:00,09/03/2015,1:00,1,09
09-03-2015 02:00,09/03/2015,2:00,2,09
09-03-2015 03:00,09/03/2015,3:00,3,09
09-03-2015 04:00,09/03/2015,4:00,4,09
09-03-2015 05:00,09/03/2015,5:00,5,09
09-03-2015 06:00,09/03/2015,6:00,6,09
09-03-2015 07:00,09/03/2015,7:00,7,09
09-03-2015 08:00,09/03/2015,8:00,8,09
09-03-2015 09:00,09/03/2015,9:00,9,09
09-03-2015 10:00,09/03/2015,10:00,10,09
09-03-2015 11:00,09/03/2015,11:00,11,09
09-03-2015 12:00,09/03/2015,12:00,12,09
09-03-2015 13:00,09/03/2015,13:00,13,09
09-03-2015 14:00,09/03/2015,14:00,14,09
09-03-2015 15:00,09/03/2015,15:00,15,09
09-03-2015 16:00,09/03/2015,16:00,16,09
09-03-2015 17:00,09/03/2015,17:00,17,09
09-03-2015 18:00,09/03/2015,18:00,18,09
09-03-2015 19:00,09/03/2015,19:00,19,09
09-03-2015 20:00,09/03/2015,20:00,20,09
09-03-2015 21:00,09/03/2015,21:00,21,09
09-03-2015 22:00,09/03/2015,22:00,22,09
09-03-2015 23:00,09/03/2015,23:00,23,09
10-03-2015 00:00,10/03/2015,0:00,0,10
10-03-2015 01:00,10/03/2015,1:00,1,10
10-03-2015 02:00,10/03/2015,2:00,2,10
10-03-2015 03:00,10/03/2015,3:00,3,10
10-03-2015 04:00,10/03/2015,4:00,4,10
10-03-2015 05:00,10/03/2015,5:00,5,10
10-03-2015 06:00,10/03/2015,6:00,6,10
10-03-2015 07:00,10/03/2015,7:00,7,10
10-03-2015 08:00,10/03/2015,8:00,8,10
10-03-2015 09:00,10/03/2015,9:00,9,10
10-03-2015 10:00,10/03/2015,10:00,10,10
10-03-2015 11:00,10/03/2015,11:00,11,10
10-03-2015 12:00,10/03/2015,12:00,12,10
10-03-2015 13:00,10/03/2015,13:00,13,10
10-03-2015 14:00,10/03/2015,14:00,14,10
10-03-2015 15:00,10/03/2015,15:00,15,10
10-03-2015 16:00,10/03/2015,16:00,16,10
10-03-2015 17:00,10/03/2015,17:00,17,10
10-03-2015 18:00,10/03/2015,18:00,18,10
10-03-2015 19:00,10/03/2015,19:00,19,10
10-03-2015 20:00,10/03/2015,20:00,20,10
10-03-2015 21:00,10/03/2015,21:00,21,10
10-03-2015 22:00,10/03/2015,22:00,22,10
10-03-2015 23:00,10/03/2015,23:00,23,10
11-03-2015 00:00,11/03/2015,0:00,0,11
11-03-2015 01:00,11/03/2015,1:00,1,11
11-03-2015 02:00,11/03/2015,2:00,2,11
11-03-2015 03:00,11/03/2015,3:00,3,11
